latitude,longitude,price,neighbourhood_cleansed,accommodates,room_type
51.4813860652766,0.06621106953624778,25.0,Greenwich,1,Private room
51.429410905199575,-0.03941442041386405,249.0,Lewisham,8,Entire home/apt
51.50302814138709,-0.22453783316554266,44.0,Hammersmith and Fulham,4,Private room
51.50311247025685,-0.044157322256472106,37.0,Southwark,2,Entire home/apt
51.44351270106826,-0.3426922897858295,200.0,Richmond upon Thames,4,Entire home/apt
51.50278435909432,0.032302248817575284,170.0,Newham,4,Entire home/apt
51.53324576160569,-0.17544713269197668,85.0,Westminster,4,Entire home/apt
51.50305960812536,0.03344773412929649,170.0,Newham,4,Entire home/apt
51.551347803243466,-0.031670575077750056,117.0,Hackney,8,Entire home/apt
51.47747966306328,0.036943386794130034,125.0,Greenwich,5,Entire home/apt
51.49786298815797,-0.06654670533067021,156.0,Southwark,2,Entire home/apt
51.56424328539094,-0.10367680031649433,80.0,Islington,2,Entire home/apt
51.54326211286453,-0.09032648006154154,139.0,Islington,1,Entire home/apt
51.50156422325932,0.0321675120304504,170.0,Newham,4,Entire home/apt
51.5505078070909,-0.1106801292815968,65.0,Islington,2,Private room
51.515294657471216,-0.183117918369648,70.0,Westminster,3,Entire home/apt
51.55245339532085,-0.14154670171513442,79.0,Camden,4,Entire home/apt
51.519435910032136,-0.0806881563207261,230.0,City of London,3,Entire home/apt
51.51785419956624,-0.0819655857165831,230.0,City of London,3,Entire home/apt
51.515165493179815,-0.3315566615541403,45.0,Ealing,2,Private room
51.659223445772064,-0.05670817871475135,60.0,Enfield,2,Private room
51.52538872255207,-0.17238678176268551,110.0,Westminster,2,Private room
51.49949968848012,-0.10666414947096778,59.0,Southwark,1,Private room
51.52839596958868,-0.06749198021920957,201.0,Tower Hamlets,3,Entire home/apt
51.55310770952142,-0.14926852355320824,67.0,Camden,3,Entire home/apt
51.50312269470362,-0.09644106618654358,100.0,Southwark,3,Entire home/apt
51.51910076917314,-0.2488572704633862,65.0,Hammersmith and Fulham,2,Private room
51.52292941049348,-0.022957397505081908,30.0,Tower Hamlets,1,Private room
51.52489747221215,-0.07199256299261403,88.0,Tower Hamlets,6,Entire home/apt
51.50833942275798,0.014636210424369297,350.0,Newham,3,Entire home/apt
51.56986910175559,-0.010085515585563387,19.0,Waltham Forest,2,Private room
51.61381578479552,-0.18478086622054266,40.0,Barnet,2,Private room
51.58259440918645,-0.09949246449963538,28.0,Haringey,2,Private room
51.64543194229801,-0.047629853572247485,50.0,Enfield,3,Private room
51.40629059438147,-0.08369743294607078,85.0,Croydon,1,Private room
51.49639324167965,-0.26932666333971805,99.0,Ealing,2,Entire home/apt
51.562862714003685,-0.09167938973371376,125.0,Hackney,2,Entire home/apt
51.49547044118972,0.07621824157975811,32.0,Greenwich,2,Private room
51.50467485856124,-0.223357770716532,26.0,Hammersmith and Fulham,1,Private room
51.347769501300704,-0.1043151027148399,80.0,Croydon,6,Entire home/apt
51.49793907946516,-0.14213634995469188,499.0,Westminster,5,Entire home/apt
51.52903003288432,-0.06755223655433126,22.0,Tower Hamlets,1,Private room
51.49004432543461,-0.22572351313102504,21.0,Hammersmith and Fulham,1,Private room
51.50611303472304,-0.12631974750575736,180.0,Westminster,4,Entire home/apt
51.52543923511864,-0.10869979748595404,150.0,Islington,4,Entire home/apt
51.5003853242593,-0.07615008850854546,120.0,Southwark,5,Entire home/apt
51.484078616885185,-0.17546556463134086,75.0,Kensington and Chelsea,2,Entire home/apt
51.605978392962,-0.3461801707047597,32.0,Harrow,4,Private room
51.4387050663015,-0.03534277268935217,103.0,Lewisham,6,Private room
51.59502724866237,-0.0603056277428128,50.0,Haringey,4,Private room
51.535174275760056,-0.005724125827299025,67.0,Newham,4,Entire home/apt
51.47914257583229,-0.2022621881373749,53.0,Hammersmith and Fulham,2,Entire home/apt
51.60874474025577,-0.2800069269585055,34.0,Harrow,1,Private room
51.48337997884011,-0.39014351677495496,30.0,Hounslow,1,Private room
51.49870547614736,-0.08117771718587853,152.0,Southwark,4,Entire home/apt
51.5284750866137,-0.1432926641255527,59.0,Camden,2,Private room
51.4256280363617,-0.1530236005780546,29.0,Wandsworth,2,Private room
51.49437743379185,-0.2696266985438577,50.0,Ealing,4,Entire home/apt
51.50081160570997,-0.18673526777856345,199.0,Kensington and Chelsea,5,Entire home/apt
51.5525785519924,-0.11703839160581465,40.0,Islington,2,Private room
51.526294265247756,-0.01900849141679728,125.0,Tower Hamlets,2,Entire home/apt
51.52749951050172,-0.05614662110261462,39.0,Tower Hamlets,1,Private room
51.527929393300866,-0.18799601063002835,120.0,Westminster,2,Private room
51.577299942005396,-0.3925400612853635,35.0,Hillingdon,2,Private room
51.51290990726759,-0.1464175307689479,299.0,Westminster,5,Entire home/apt
51.564340128977385,-0.2586837495194277,65.0,Brent,3,Entire home/apt
51.55620691716493,-0.22638695357970426,64.0,Brent,2,Private room
51.46696497502587,0.04719114220373852,35.0,Greenwich,1,Private room
51.51649543104843,-0.16144488008093874,199.0,Westminster,4,Entire home/apt
51.50802765287899,-0.23008960712440946,70.0,Hammersmith and Fulham,2,Private room
51.44934821922141,-0.058253030526344673,77.0,Lewisham,4,Entire home/apt
51.49660456597024,-0.09828673119922576,120.0,Southwark,4,Entire home/apt
51.52839702394557,-0.12549448333696486,46.0,Camden,4,Private room
51.462401450234545,-0.07669436770659749,50.0,Southwark,1,Private room
51.52726268664564,-0.12335164157105873,46.0,Camden,2,Private room
51.534850543694496,-0.030455047440968937,50.0,Tower Hamlets,2,Private room
51.498189463229245,-0.16687744921093128,65.0,Kensington and Chelsea,2,Private room
51.43432063285693,-0.1274893931403241,40.0,Lambeth,2,Private room
51.522781317083904,-0.13719402079551388,200.0,Camden,4,Entire home/apt
51.48704097082496,-0.09100788112369268,69.0,Southwark,2,Entire home/apt
51.502114989157675,-0.2237181994062039,100.0,Hammersmith and Fulham,4,Entire home/apt
51.47535135459697,-0.05682171814310678,37.0,Southwark,2,Private room
51.53330784537696,0.08179821770418771,95.0,Barking and Dagenham,2,Entire home/apt
51.50065200797125,-0.18681510231478424,109.0,Kensington and Chelsea,4,Entire home/apt
51.48554370435322,-0.1602829977803356,99.0,Kensington and Chelsea,3,Entire home/apt
51.49600974090725,-0.1810640337082171,65.0,Kensington and Chelsea,1,Private room
51.47404904151725,-0.17586974648768866,119.0,Wandsworth,5,Entire home/apt
51.49863807971751,-0.009768534098808904,135.0,Tower Hamlets,2,Private room
51.497955041254606,-0.10076775013315806,270.0,Southwark,5,Entire home/apt
51.590269350697575,-0.3194120483650165,30.0,Harrow,2,Private room
51.52709614563506,-0.19169660201240726,150.0,Westminster,5,Entire home/apt
51.539950989712295,-0.19421400803659808,35.0,Camden,2,Private room
51.51667553087422,-0.06652427574802436,180.0,Tower Hamlets,6,Entire home/apt
51.51790334702408,-0.1587430863508699,150.0,Westminster,2,Entire home/apt
51.579186452452895,-0.3354389482063944,65.0,Harrow,4,Entire home/apt
51.581284655573775,-0.10155795642382882,30.0,Haringey,1,Private room
51.43055457143855,-0.17639412416625355,90.0,Wandsworth,4,Entire home/apt
51.49455558431092,-0.2648962456288269,240.0,Ealing,8,Entire home/apt
51.513662074650284,-0.12795116063804002,169.0,Camden,4,Entire home/apt
51.51307432781415,-0.07172061115830003,289.0,Tower Hamlets,14,Entire home/apt
51.54863168707137,-0.07401518655985695,110.0,Hackney,4,Entire home/apt
51.626566728196146,-0.2539651936982778,75.0,Barnet,1,Private room
51.52785796478379,-0.06049625721124013,120.0,Tower Hamlets,4,Entire home/apt
51.44002702472655,-0.03367717398605271,39.0,Lewisham,2,Private room
51.484662734907545,-0.18792508215519044,199.0,Kensington and Chelsea,7,Entire home/apt
51.49651805230735,-0.22794725138671665,120.0,Hammersmith and Fulham,4,Entire home/apt
51.54951565551505,-0.20593968728586504,69.0,Camden,4,Entire home/apt
51.500189701737796,-0.09839440935797172,150.0,Southwark,6,Entire home/apt
51.43862861091837,-0.03404013171804237,32.0,Lewisham,2,Private room
51.51925174143833,-0.01709434051831036,150.0,Tower Hamlets,4,Entire home/apt
51.473924248741405,-0.02028176779702668,90.0,Greenwich,2,Entire home/apt
51.439133520250046,-0.03330965394784308,32.0,Lewisham,2,Private room
51.516197020479794,-0.16343213247747912,199.0,Westminster,5,Entire home/apt
51.49082804830143,-0.19494702679103887,200.0,Kensington and Chelsea,6,Entire home/apt
51.55242268347958,-0.22369522869757527,500.0,Brent,14,Entire home/apt
51.548688377091246,-0.0136810267422991,180.0,Newham,6,Entire home/apt
51.60824812806635,-0.12384484776169195,118.0,Haringey,8,Entire home/apt
51.577763493986176,-0.1905903504208324,45.0,Barnet,1,Private room
51.53055901187597,-0.2849672356878656,70.0,Brent,4,Entire home/apt
51.55385477876813,-0.1572877820953558,200.0,Camden,8,Entire home/apt
51.47362309231006,-0.1812550644547381,100.0,Hammersmith and Fulham,3,Entire home/apt
51.43894575214928,-0.1308887908931704,65.0,Lambeth,1,Private room
51.46657827156396,0.010160689132532891,60.0,Lewisham,2,Entire home/apt
51.55220111436412,-0.22566117791026746,59.0,Brent,2,Entire home/apt
51.52513322209158,-0.08255741069549062,200.0,Hackney,4,Entire home/apt
51.489756472030926,-0.207823796005546,80.0,Hammersmith and Fulham,2,Entire home/apt
51.54597941439076,-0.17443031092008127,200.0,Camden,6,Entire home/apt
51.41950347740664,-0.1732658722060462,115.0,Merton,4,Entire home/apt
51.48911172461442,-0.057433161167251015,39.0,Southwark,2,Private room
51.529587505774316,-0.12364455382506112,85.0,Camden,2,Private room
51.574842147706725,0.025314611230878442,50.0,Redbridge,2,Private room
51.52640107034632,-0.061248608946059636,65.0,Tower Hamlets,2,Entire home/apt
51.553955563275565,-0.1422816929919774,78.0,Camden,5,Entire home/apt
51.485976906525906,-0.1792914495395848,144.0,Kensington and Chelsea,3,Private room
51.47915872904852,-0.18811021839413708,150.0,Hammersmith and Fulham,2,Private room
51.479024234517965,-0.1881779970727796,125.0,Hammersmith and Fulham,2,Private room
51.50830099592103,-0.05726580347685786,100.0,Tower Hamlets,3,Entire home/apt
51.58588236503636,-0.02551844428845796,100.0,Waltham Forest,2,Entire home/apt
51.491407258150424,-0.13954901366284442,55.0,Westminster,2,Private room
51.47892456688263,-0.1886098399197766,90.0,Hammersmith and Fulham,2,Private room
51.51016362774725,-0.0847810981692556,155.0,City of London,2,Entire home/apt
51.494736250899884,-0.29875303728050645,80.0,Ealing,5,Entire home/apt
51.518040302959385,-0.026342469550566967,90.0,Tower Hamlets,2,Entire home/apt
51.493163030479,-0.13122181077449754,86.0,Westminster,2,Entire home/apt
51.533960144769146,-0.09378905663317956,90.0,Hackney,2,Private room
51.40934647151258,-0.026099780444525544,43.0,Bromley,3,Entire home/apt
51.52818644594268,-0.06686217732516453,80.0,Tower Hamlets,6,Entire home/apt
51.526422966687925,-0.07261141674507987,85.0,Tower Hamlets,2,Entire home/apt
51.484679211067046,-0.0249320463062227,260.0,Greenwich,6,Entire home/apt
51.519838557953264,-0.06761342265924457,250.0,Tower Hamlets,5,Entire home/apt
51.58980855878818,-0.16340813384131533,66.0,Barnet,2,Entire home/apt
51.49122080373371,0.0057269599019279535,80.0,Greenwich,4,Entire home/apt
51.47034238130328,-0.14191555122703015,70.0,Lambeth,2,Private room
51.5636516359589,-0.19924430844873714,31.0,Barnet,2,Private room
51.492039806755216,-0.025678923627208416,65.0,Tower Hamlets,2,Entire home/apt
51.48427168020674,-0.20326362771716466,90.0,Hammersmith and Fulham,2,Entire home/apt
51.52516752501767,-0.07400771718060024,182.0,Tower Hamlets,8,Entire home/apt
51.50814572261031,0.019668477758046,150.0,Newham,6,Entire home/apt
51.52891673335935,-0.1313030349129788,72.0,Camden,4,Private room
51.57538032130137,-0.14931193251279415,111.0,Haringey,5,Entire home/apt
51.528569104677715,-0.12994770400889202,62.0,Camden,3,Private room
51.464601734610966,-0.10734060084742708,125.0,Lambeth,4,Entire home/apt
51.52354486540826,-0.09048129278496668,210.0,Islington,4,Entire home/apt
51.519899798130226,-0.15756085088743169,280.0,Westminster,6,Entire home/apt
51.52938036091125,-0.13051269247131642,52.0,Camden,2,Private room
51.4988708969389,-0.0905339332515718,74.0,Southwark,2,Private room
51.54769268960297,-0.062810746115832,39.0,Hackney,2,Private room
51.55579345348402,-0.21359214923241507,57.0,Barnet,2,Private room
51.521393311206296,0.1109909043481112,40.0,Barking and Dagenham,2,Private room
51.49705850665194,-0.07031297600028151,120.0,Southwark,2,Entire home/apt
51.43314957277117,-0.09477867380076352,35.0,Lambeth,1,Private room
51.511987421078025,-0.2354680919241961,75.0,Hammersmith and Fulham,1,Private room
51.48735173262094,0.02830782979302985,40.0,Greenwich,2,Private room
51.59162933244275,-0.2341510561460974,30.0,Barnet,1,Private room
51.49293686462682,-0.1879760186171597,110.0,Kensington and Chelsea,2,Entire home/apt
51.50772574010133,-0.06460924653992346,150.0,Tower Hamlets,4,Entire home/apt
51.5138360482823,-0.18520064715794968,50.0,Westminster,2,Private room
51.52771099643167,-0.1242158332745921,46.0,Camden,2,Private room
51.541344044977954,-0.022916555248277518,66.0,Tower Hamlets,2,Private room
51.546664566951286,0.005544726008733141,35.0,Newham,3,Private room
51.5680622941452,-0.14056593573877213,70.0,Islington,2,Private room
51.5300751716564,-0.0603579491411112,36.0,Tower Hamlets,2,Private room
51.49387473217281,-0.131644374130218,110.0,Westminster,2,Private room
51.52945842640218,-0.060735659765419385,37.0,Tower Hamlets,2,Private room
51.50075088741657,0.03792460466994839,257.0,Newham,8,Entire home/apt
51.472720920331156,-0.015950576715179056,24.0,Greenwich,2,Private room
51.488151673142525,-0.21066069167647491,125.0,Hammersmith and Fulham,6,Entire home/apt
51.44855632203997,-0.2397660569669413,79.0,Wandsworth,2,Entire home/apt
51.47355703320801,-0.01797874880903249,30.0,Greenwich,2,Private room
51.58239337271414,-0.3911429724865416,66.0,Hillingdon,4,Private room
51.54481596906438,-0.07076051877100882,110.0,Hackney,4,Entire home/apt
51.48802014729997,-0.18667344464638524,98.0,Kensington and Chelsea,4,Entire home/apt
51.54462335413096,-0.16232432478770395,90.0,Camden,2,Private room
51.54479120045033,-0.2009726967025724,150.0,Camden,4,Entire home/apt
51.41947982596253,-0.10092704588864093,180.0,Croydon,6,Entire home/apt
51.47338235814681,-0.09993917006538584,119.0,Lambeth,4,Entire home/apt
51.54340286338989,-0.19914440004276548,150.0,Camden,4,Entire home/apt
51.47440026421175,-0.17108898530542524,160.0,Wandsworth,4,Entire home/apt
51.45091214268828,-0.14558145034873926,79.0,Wandsworth,3,Entire home/apt
51.47728594569358,-0.11520867883246842,54.0,Lambeth,2,Private room
51.593402448263255,-0.23487672887980554,30.0,Barnet,1,Private room
51.59008736268178,-0.11738595767856205,90.0,Haringey,2,Entire home/apt
51.49336631828265,-0.18738922405407546,115.0,Kensington and Chelsea,2,Entire home/apt
51.57898597496972,0.18727920338112825,110.0,Havering,4,Entire home/apt
51.5403004506732,-0.09805798594419006,45.0,Islington,1,Private room
51.458320044628685,-0.1316341474710294,37.0,Lambeth,1,Private room
51.504865817899415,-0.3144161340216315,48.0,Ealing,3,Private room
51.54443097792054,-0.1991592383117528,150.0,Camden,4,Entire home/apt
51.48194004532967,-0.20044173316695668,95.0,Hammersmith and Fulham,4,Entire home/apt
51.52475527438672,-0.01428807680756975,50.0,Tower Hamlets,2,Entire home/apt
51.515248216342314,-0.1963270405702591,75.0,Westminster,3,Entire home/apt
51.51994332093808,-0.16081255496535896,130.0,Westminster,4,Entire home/apt
51.52934381509361,-0.21924276706812426,60.0,Brent,2,Entire home/apt
51.51502305738546,-0.13721207022868334,125.0,Westminster,3,Entire home/apt
51.52802786227226,-0.13050075427190996,52.0,Camden,2,Private room
51.58429183093318,-0.09834538006099658,22.0,Haringey,1,Private room
51.51892813441617,-0.14021270659358553,250.0,Westminster,8,Entire home/apt
51.52334606084354,-0.012459926310596487,200.0,Tower Hamlets,6,Entire home/apt
51.48417269145362,-0.11772618997940662,155.0,Lambeth,4,Entire home/apt
51.547797965123756,-0.17144136087877135,65.0,Camden,2,Entire home/apt
51.50247858788252,-0.07110927806109016,75.0,Southwark,2,Private room
51.49084708880358,-0.3015347900084103,96.0,Hounslow,3,Entire home/apt
51.566451661500324,0.201753620679451,70.0,Havering,1,Private room
51.550030164513466,-0.14673553243312262,65.0,Camden,2,Entire home/apt
51.52434245851967,-0.07962572583011665,90.0,Hackney,2,Private room
51.54895873520688,-0.14685032035821086,65.0,Camden,1,Entire home/apt
51.55219616651371,0.03869824874372466,22.0,Newham,1,Private room
51.54870808435663,-0.1474954541132154,70.0,Camden,2,Entire home/apt
51.5015398668408,-0.06970559134575333,125.0,Southwark,2,Entire home/apt
51.51270841990777,-0.2169964867938792,161.0,Kensington and Chelsea,6,Entire home/apt
51.43066774689148,0.025492446982235392,50.0,Lewisham,2,Entire home/apt
51.50472085356628,-0.21369473762353733,350.0,Kensington and Chelsea,4,Entire home/apt
51.55712245383536,0.01843018664338868,19.0,Waltham Forest,1,Private room
51.450940928126535,-0.18367234030260304,125.0,Wandsworth,4,Entire home/apt
51.4695654417237,-0.1502386585757945,130.0,Wandsworth,5,Entire home/apt
51.494711289362286,-0.08331037325013213,54.0,Southwark,2,Private room
51.58063777442028,0.03514801639542217,45.0,Redbridge,2,Private room
51.52592160959779,-0.08044189727692487,70.0,Hackney,2,Private room
51.50133984124957,-0.011383964986060265,50.0,Tower Hamlets,1,Private room
51.52819099932394,-0.06322834547222421,140.0,Tower Hamlets,4,Entire home/apt
51.51255544892436,-0.1332261754464028,150.0,Westminster,4,Entire home/apt
51.520318721860455,-0.1817140601679348,80.0,Westminster,2,Entire home/apt
51.54304752504997,-0.2550228814145717,120.0,Brent,4,Entire home/apt
51.550380981608384,-0.22119745896097995,72.0,Brent,4,Entire home/apt
51.533972130654405,-0.22988873556135586,41.0,Brent,2,Private room
51.55434697342946,-0.08354337102568678,40.0,Hackney,2,Private room
51.537147079779864,-0.1969304799196983,71.0,Brent,2,Entire home/apt
51.520210932394534,-0.11094633498707104,129.0,Camden,4,Entire home/apt
51.55422901733144,-0.04365582593364633,65.0,Hackney,3,Entire home/apt
51.499259064826184,-0.09288939543985687,115.0,Southwark,4,Entire home/apt
51.46502363787289,-0.13169635730079904,120.0,Lambeth,4,Private room
51.474368743280706,-0.2079867213263976,260.0,Hammersmith and Fulham,6,Entire home/apt
51.54013262775555,-0.10158230833275166,25.0,Islington,1,Private room
51.49109217389528,-0.08308852050945559,70.0,Southwark,2,Private room
51.56146622894195,-0.11780750331274725,90.0,Islington,2,Entire home/apt
51.47557499915133,-0.19983690999319167,180.0,Hammersmith and Fulham,4,Entire home/apt
51.49464306307714,-0.18743291391065006,199.0,Kensington and Chelsea,4,Entire home/apt
51.55830846688684,-0.27969374878155706,100.0,Brent,4,Entire home/apt
51.479567130861426,-0.03826391995470362,50.0,Lewisham,4,Entire home/apt
51.517623370266655,-0.2110917346014547,140.0,Kensington and Chelsea,4,Entire home/apt
51.54436054953997,-0.1636155373694401,240.0,Camden,6,Entire home/apt
51.42334368362052,-0.16406811051776313,26.0,Wandsworth,1,Private room
51.5137593953844,-0.07096792304601515,120.0,Tower Hamlets,2,Entire home/apt
51.571291375248,-0.19443532818843626,120.0,Barnet,2,Entire home/apt
51.57080379390973,-0.35389377038809605,250.0,Harrow,7,Entire home/apt
51.51429858082675,-0.18700714337703492,34.0,Westminster,2,Private room
51.49331929191123,-0.03816933331666112,48.0,Southwark,2,Private room
51.56988838261067,-0.26359086832287393,35.0,Brent,1,Private room
51.48430515933079,-0.22136770813539933,75.0,Hammersmith and Fulham,2,Entire home/apt
51.42553334285162,-0.06431646731011313,85.0,Lewisham,6,Entire home/apt
51.58272633302949,-0.12299457260014378,17.0,Haringey,1,Private room
51.479199138081036,-0.199054322029188,90.0,Hammersmith and Fulham,2,Private room
51.515444853509436,-0.17691052678605704,154.0,Westminster,6,Entire home/apt
51.488617246162384,-0.09626493061242668,110.0,Southwark,3,Entire home/apt
51.519554957740965,-0.1510461644507638,120.0,Westminster,1,Private room
51.51463169335818,-0.16456831463359592,179.0,Westminster,4,Entire home/apt
51.4580406434133,-0.3400475497966057,80.0,Hounslow,2,Entire home/apt
51.520490660966566,-0.11112345791642482,150.0,Camden,8,Entire home/apt
51.60563561648104,-0.3455836070286029,19.0,Harrow,1,Private room
51.51014524904135,-0.025432260144115083,455.0,Tower Hamlets,3,Entire home/apt
51.529867229904355,-0.07306941671633042,85.0,Tower Hamlets,4,Entire home/apt
51.49197137873314,-0.0503423586239239,25.0,Southwark,1,Private room
51.47651524851629,-0.0889086685227834,25.0,Southwark,1,Private room
51.56300332472089,-0.08186193151850947,35.0,Hackney,1,Private room
51.51406445121642,-0.236858691779381,50.0,Hammersmith and Fulham,1,Private room
51.385765038849236,-0.18187100309904805,40.0,Sutton,2,Private room
51.51648181754798,-0.19191225999777964,150.0,Westminster,2,Private room
51.55804235849097,-0.08970406525818027,35.0,Hackney,1,Private room
51.53333653109186,-0.036629022361733495,90.0,Tower Hamlets,5,Private room
51.52690568941242,-0.12341495273283495,46.0,Camden,3,Private room
51.58448591780618,-0.07240101335084577,150.0,Haringey,2,Entire home/apt
51.56366460634469,-0.2923115626644066,32.0,Brent,2,Private room
51.58646680741122,-0.07755173096274899,150.0,Haringey,2,Entire home/apt
51.4863150281435,-0.17820836777330487,180.0,Kensington and Chelsea,4,Entire home/apt
51.52763148199971,-0.09469065166766973,79.0,Islington,8,Entire home/apt
51.53548139375489,-0.06266252703348851,65.0,Hackney,2,Entire home/apt
51.49758161489329,-0.3225196306023512,30.0,Ealing,3,Private room
51.49779645564481,-0.25061530342524185,59.0,Hounslow,2,Private room
51.513652850706904,-0.11768027940518284,280.0,Westminster,6,Entire home/apt
51.4892366002685,-0.13685660071843891,235.0,Westminster,6,Entire home/apt
51.532425543718674,-0.09905970418125797,90.0,Islington,2,Entire home/apt
51.593874463433245,-0.01811518654840914,120.0,Waltham Forest,5,Entire home/apt
51.524189021211825,-0.2603823533152008,33.0,Ealing,1,Private room
51.46695672008643,0.00780899071796145,110.0,Lewisham,6,Entire home/apt
51.52734979211786,-0.06245454591652962,65.0,Tower Hamlets,2,Entire home/apt
51.46375551498989,-0.18597849785324955,150.0,Wandsworth,2,Entire home/apt
51.53185505360892,-0.0935913436268253,140.0,Hackney,4,Entire home/apt
51.40996537843174,-0.1624324973674279,35.0,Merton,2,Private room
51.47915376097321,-0.1668138017423776,250.0,Wandsworth,8,Entire home/apt
51.38156219210908,-0.0401558708060737,25.0,Croydon,2,Private room
51.50908751404517,-0.14182795133339707,255.0,Westminster,4,Entire home/apt
51.5057384325145,-0.2517723227435184,69.0,Ealing,3,Entire home/apt
51.54211413983547,-0.11676919482807825,180.0,Islington,5,Entire home/apt
51.45406504929567,-0.1380419255656707,100.0,Lambeth,2,Private room
51.46532365613356,-0.18348693073576544,70.0,Wandsworth,2,Entire home/apt
51.49819679599124,-0.08425613067365817,25.0,Southwark,1,Private room
51.49605781570728,-0.08713088823781949,26.0,Southwark,16,Shared room
51.47747237920312,-0.05544915052480677,55.0,Southwark,2,Private room
51.54730655599192,-0.07637508112993469,150.0,Hackney,4,Entire home/apt
51.54924600820689,-0.07654537855804823,150.0,Hackney,4,Entire home/apt
51.5343143840156,-0.1800246280187008,55.0,Westminster,2,Private room
51.47972314776638,-0.20591950085715693,220.0,Hammersmith and Fulham,6,Entire home/apt
51.55038026929051,-0.16748216012168868,65.0,Camden,2,Entire home/apt
51.51526003351981,-0.1829247127221524,120.0,Westminster,3,Entire home/apt
51.55071733039711,-0.20596200756213254,120.0,Camden,4,Entire home/apt
51.5255538734551,-0.2001220554558123,89.0,Westminster,4,Entire home/apt
51.50798824187636,-0.0724757200018194,60.0,Tower Hamlets,2,Private room
51.46708825545711,-0.009970029724405626,66.0,Lewisham,4,Entire home/apt
51.52374049907918,0.20482585821191773,130.0,Havering,2,Private room
51.53252401361589,-0.11358321451579648,150.0,Islington,2,Entire home/apt
51.47952895807706,-0.1473711866476802,95.0,Wandsworth,4,Entire home/apt
51.502765533600474,0.11850806298665564,30.0,Greenwich,2,Private room
51.461050293756564,-0.1640928597770272,165.0,Wandsworth,4,Entire home/apt
51.48048996348825,-0.11196461284815036,80.0,Lambeth,2,Entire home/apt
51.576848805211156,-0.08100855490278619,79.0,Haringey,3,Entire home/apt
51.50454946822442,-0.08343665307803344,180.0,Southwark,6,Entire home/apt
51.48501878493746,-0.1871380488350252,320.0,Kensington and Chelsea,2,Entire home/apt
51.5326194776129,-0.13692930057610492,180.0,Camden,6,Entire home/apt
51.52977872450705,-0.18634041442718285,160.0,Westminster,4,Entire home/apt
51.51759700882415,-0.05906179445522455,76.0,Tower Hamlets,4,Entire home/apt
51.60148198858438,-0.0683382352153851,110.0,Haringey,3,Entire home/apt
51.522251098666885,-0.0764653424017133,75.0,Hackney,2,Private room
51.5276657569559,-0.07758112859388726,200.0,Hackney,2,Private room
51.51122101085848,-0.04034719990217462,149.0,Tower Hamlets,5,Private room
51.511485727681816,-0.20423665717021225,350.0,Kensington and Chelsea,4,Entire home/apt
51.53352137870962,-0.2193326598467276,85.0,Brent,4,Entire home/apt
51.52455109440545,-0.027528859379604392,61.0,Tower Hamlets,2,Entire home/apt
51.517997138062704,-0.07867692039230788,125.0,City of London,6,Entire home/apt
51.49929005326121,-0.21041390262490087,45.0,Kensington and Chelsea,2,Private room
51.518493894323605,-0.14052527498520226,180.0,Westminster,4,Entire home/apt
51.57399671645752,-0.07179704874251924,20.0,Hackney,1,Private room
51.498555119132774,-0.16191426566743725,201.0,Kensington and Chelsea,2,Entire home/apt
51.51092432910872,-0.03908095091741577,99.0,Tower Hamlets,4,Private room
51.53021425041014,-0.29578342589956724,38.0,Ealing,2,Private room
51.513394379992285,0.05005993131844697,40.0,Newham,2,Private room
51.528690816887185,-0.29668699523789993,31.0,Ealing,1,Private room
51.49935013088374,-0.05081795050327198,95.0,Southwark,2,Entire home/apt
51.52612306297047,-0.07343184374491211,60.0,Tower Hamlets,2,Private room
51.52001786283864,-0.10802129697884913,275.0,Camden,6,Entire home/apt
51.47354278409618,-0.10671701104483476,58.0,Lambeth,2,Private room
51.53221000432071,-0.1877042177831112,127.0,Westminster,3,Entire home/apt
51.49340434241603,-0.2353760671039601,55.0,Hammersmith and Fulham,2,Entire home/apt
51.48462059101622,0.07947448811936494,25.0,Greenwich,2,Private room
51.49732006206976,-0.012766893808779722,179.0,Tower Hamlets,9,Entire home/apt
51.50455954359751,-0.2437361916839985,125.0,Hammersmith and Fulham,4,Entire home/apt
51.52723379668794,-0.13913854669447825,55.0,Camden,2,Private room
51.52725058230587,-0.1385395226777892,55.0,Camden,2,Private room
51.48597984139146,0.028428649308634764,40.0,Greenwich,2,Private room
51.50286384655963,-0.2208995695852728,110.0,Hammersmith and Fulham,3,Entire home/apt
51.525879247606355,-0.13755913162953085,55.0,Camden,2,Private room
51.525525790211645,-0.1377866220384485,55.0,Camden,2,Private room
51.529989996957795,-0.14038199128956205,50.0,Camden,2,Private room
51.51582729345161,0.008319320458988807,60.0,Newham,2,Private room
51.49090194246894,-0.19430594275962929,140.0,Kensington and Chelsea,2,Entire home/apt
51.579173799274386,0.19525568952433092,45.0,Havering,4,Entire home/apt
51.52716327301906,-0.4416415652055585,85.0,Hillingdon,6,Entire home/apt
51.52423172859417,-0.0469694158299516,32.0,Tower Hamlets,2,Private room
51.54436655936638,0.004829063110753457,87.0,Newham,1,Private room
51.525658636714326,-0.04583222577161911,32.0,Tower Hamlets,2,Private room
51.48618986562657,-0.06576450754839391,146.0,Southwark,2,Entire home/apt
51.521726995586945,-0.15880890312986445,390.0,Westminster,4,Entire home/apt
51.53388072942899,-0.005966828465736393,150.0,Newham,3,Entire home/apt
